Nome|Empresa|Domínio|Cargo/Segmento|Rede(s)|URL do Perfil|Motivo de Inclusão|Fit + racional|Temperatura|"E-mail (ou ""Não encontrado"")"|"Telefone (ou ""Não encontrado"")"|Fonte do contato (Kipflow/fallback/nenhum)|Contato de contabilidade descartado (Sim/Não)|Mensagem redigida (Sim/Não)|Fonte/Data da coleta
Não identificado|Soluvan (Soluvan Soluções e Fabricação de Materiais Elétricos Ltda)|soluvan.com.br|Não identificado — Indústria de peças (injeção plástica técnica industrial + chicotes elétricos)|Nenhuma (achado via WebSearch)|https://www.soluvan.com.br/|"Segmento: ICP frio ""indústria de peças"", Boituva/SP (região-alvo), achado via WebSearch em 2026-08-27"|Médio - segmento bate, mas nenhum contato (e-mail/telefone/decisor) foi localizado além do endereço físico|Frio|Não encontrado|Não encontrado|fallback (WebSearch)|Não|Não (sem canal viável)|WebSearch, 2026-08-27
Não identificado|Prime Indústria Aeroespacial Ltda|primeaeroespacial.com.br|Não identificado — Indústria de peças (usinagem de alta precisão CNC/eletroerosão, desde 2007)|Nenhuma (achado via WebSearch)|https://www.primeaeroespacial.com.br/|"Segmento: ICP frio ""indústria de peças"", São José dos Campos/SP (região-alvo), achado via WebSearch em 2026-08-27"|Alto - segmento-core, região-alvo confirmada, empresa estabelecida desde 2007|Frio|Não encontrado|Não encontrado (telefone aparecia mascarado/incompleto nas fontes, não confiável)|fallback (WebSearch)|Não|Não (sem canal viável)|WebSearch, 2026-08-27
Não identificado|A&Z Indústria, Comércio e Serviço|aez.ind.br|Não identificado — Indústria de peças (produtos estampados e conjuntos soldados)|Nenhuma (achado via WebSearch)|https://www.aez.ind.br/|"Segmento: ICP frio ""indústria de peças"", Ribeirão Pires/SP (Grande São Paulo, região-alvo), achado via WebSearch em 2026-08-27"|Médio - segmento bate, empresa recente (fundada em 2023), porte não confirmado|Morno|comercial@aez.ind.br|(11) 4823-1599|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
Não identificado|Mecnoplasty Ferramentaria Ltda|mecnoplasty.com.br|Não identificado — Indústria de peças (ferramentaria e usinagem, desde 2003)|Nenhuma (achado via WebSearch)|https://www.mecnoplasty.com.br/|"Segmento: ICP frio ""indústria de peças"", Vinhedo/SP (região Campinas, região-alvo), achado via WebSearch em 2026-08-27"|Médio - segmento bate, empresa consolidada, porte pequeno/médio|Morno|ADM@MECNOPLASTY.COM.BR|(19) 3876-5622|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
Não identificado|Arkadza|arkadza.com.br|Não identificado — Indústria de peças (usinagem de peças técnicas em inox/carbono/alumínio/plásticos, desde 1976)|Nenhuma (achado via WebSearch)|https://www.arkadza.com.br/|"Segmento: ICP frio ""indústria de peças"", São Paulo/SP - Lapa (Grande São Paulo, região-alvo), achado via WebSearch em 2026-08-27"|Alto - segmento-core, empresa tradicional (quase 50 anos), região-alvo confirmada|Frio|Não encontrado|Não encontrado (site só tem formulário de contato)|fallback (WebSearch)|Não|Não (sem canal viável)|WebSearch, 2026-08-27
Não identificado|SAP Usinagem|sapusinagem.com|Não identificado — Indústria de peças (usinagem e manutenção industrial, desde 2019)|Nenhuma (achado via WebSearch)|https://www.sapusinagem.com/|"Segmento: ICP frio ""indústria de peças"", Valinhos/SP (região Campinas, região-alvo), achado via WebSearch em 2026-08-27"|Médio - segmento bate, empresa pequena/recente|Morno|contato@sapusinagem.com|(19) 3859-9330 / WhatsApp (19) 99759-5324|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
Não identificado|Zincorex Indústria e Galvanoplastia Ltda|zincorex.com.br|Não identificado — Indústria de peças (tratamento de superfície/galvanoplastia de peças metálicas, +20 anos)|Nenhuma (achado via WebSearch)|https://www.zincorex.com.br/|"Segmento: ICP frio ""indústria de peças"", Guarulhos/SP (Grande São Paulo, região-alvo), achado via WebSearch em 2026-08-27"|Médio - processo adjacente à usinagem/metalurgia, atende a indústria de peças como fornecedor de processo, empresa consolidada|Morno|zincorex@outlook.com|(11) 2412-6990|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
Isabele Diniz|Metalgregório Galvanoplastia Ltda|metalgregorio.com.br|Auxiliar de Compras — Indústria de peças (tratamento de superfície de peças metálicas: zincagem, níquel, cromo duro)|LinkedIn (perfil pessoal confirmado)|https://br.linkedin.com/in/isabele-diniz-297051238|"Segmento: ICP frio ""indústria de peças"", Sorocaba/SP (região-alvo), achado via WebSearch em 2026-08-27"|Alto - decisor de Compras nomeado e confirmado via LinkedIn, região-alvo confirmada|Morno|nfe.gregorio@metalgregorio.com.br (e-mail institucional de Nota Fiscal - NÃO usado como canal de abordagem, ver observação na mensagem)|(15) 3235-6224|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
Não identificado|Metalsert Fundição (Metal Sert)|metalsert.com.br|Não identificado — Indústria de peças (fundição em ferro fundido, aço carbono/ligado e bronze para múltiplos setores industriais)|Nenhuma (achado via WebSearch)|https://www.metalsert.com.br/|"Segmento: ICP frio ""indústria de peças"", Sertãozinho/SP (região Ribeirão Preto, região-alvo), achado via WebSearch em 2026-08-27"|Alto - segmento-core (fundição), região-alvo confirmada, atende múltiplos setores industriais|Morno|Não encontrado|(16) 3945-1118|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
Não identificado|7M Soluções Industrial|Não confirmado (site em Wix, sem domínio próprio)|Não identificado — Indústria de peças (peças usinadas, caldeiraria, solda, manutenção industrial)|Nenhuma (achado via WebSearch)|https://sertaozinho-sp.wixsite.com/7msolucoes|"Segmento: ICP frio ""indústria de peças"", Sertãozinho/SP (região Ribeirão Preto, região-alvo), achado via WebSearch em 2026-08-27 - RESSALVA: duas fontes divergem no endereço físico, confirmar antes de visita presencial"|Médio - segmento bate, porte pequeno, divergência de endereço entre fontes reduz confiabilidade do dado|Morno|7msolucoes@gmail.com|(16) 3947-8207 / WhatsApp (16) 99151-4845|fallback (WebSearch)|Não|Sim|WebSearch, 2026-08-27
